1	7302	1
1	5093	1
1	4467	1
2	1345	1
2	2661	1
2	14178	1
2	12245	1
3	4053	1
3	11783	1
3	10515	1
3	5973	1
4	12399	1
6	1500	1
6	19947	1
7	5454	1
8	19091	1
8	2057	1
10	18927	1
10	4551	1
10	5755	1
10	12702	1
10	10615	1
11	19758	1
11	15120	1
12	10750	1
12	2958	1
12	7595	1
12	4664	1
13	1773	1
13	2861	1
14	9407	1
14	1552	1
14	17682	1
15	8805	1
15	19414	1
15	5260	1
15	14232	1
15	2288	1
16	14039	1
16	1066	1
16	542	1
17	17993	1
17	13704	1
18	9267	1
18	19505	1
18	19724	1
18	5877	1
19	13551	1
19	7973	1
19	1644	1
21	14810	1
22	1429	1
22	3342	1
22	4412	1
23	14528	1
24	6826	1
24	4254	1
25	14603	1
25	6246	1
27	15557	1
27	10586	1
28	13206	1
29	7158	1
29	17819	1
30	699	1
31	5399	1
32	8968	1
32	15533	1
32	17281	1
32	18512	1
33	2076	1
33	15955	1
34	8755	1
34	5027	1
34	6865	1
34	4217	1
34	16183	1
34	9465	1
34	16609	1
35	5595	1
35	16790	1
35	14048	1
36	5906	1
36	7374	1
38	15049	1
40	1623	1
40	18357	1
40	16317	1
40	13001	1
41	4241	1
41	1581	1
42	12510	1
42	12088	1
43	536	1
44	1104	1
44	181	1
44	18943	1
45	840	1
45	9909	1
45	13517	1
46	8570	1
47	19290	1
47	16217	1
47	5969	1
47	19489	1
47	2852	1
47	10559	1
47	7048	1
48	1170	1
48	16522	1
48	3421	1
50	1840	1
50	19426	1
51	13710	1
51	8416	1
51	4931	1
51	18464	1
52	9279	1
52	259	1
52	13004	1
52	16006	1
52	2068	1
53	5976	1
54	10129	1
54	790	1
54	14943	1
55	10383	1
56	2088	1
56	130	1
57	6968	1
57	1972	1
58	9859	1
58	18513	1
62	15189	1
62	12364	1
63	3961	1
64	10957	1
64	13492	1
64	7071	1
65	10775	1
66	7878	1
66	4307	1
66	3313	1
67	15006	1
68	3246	1
69	11908	1
71	18099	1
71	16423	1
71	19167	1
71	9152	1
71	586	1
71	554	1
72	8911	1
72	18753	1
72	14081	1
72	2628	1
72	8734	1
73	18176	1
73	1880	1
74	1329	1
74	4627	1
75	1164	1
75	5897	1
76	9299	1
76	6020	1
77	19515	1
77	15750	1
77	888	1
78	13646	1
79	12	1
79	12445	1
80	5499	1
81	6388	1
81	11895	1
81	11052	1
82	10990	1
82	14423	1
83	2739	1
83	3760	1
84	17354	1
84	14953	1
84	17819	1
86	9166	1
87	1572	1
88	2715	1
88	14156	1
88	8251	1
88	15327	1
89	17289	1
89	14447	1
89	162	1
89	5735	1
89	6309	1
89	14706	1
89	106	1
89	8797	1
90	6371	1
90	4931	1
91	19599	1
91	12858	1
92	5244	1
92	9767	1
93	3921	1
93	16124	1
93	4031	1
93	16366	1
94	1466	1
94	15140	1
95	14048	1
96	17341	1
96	8327	1
97	4210	1
99	15002	1
99	18922	1
100	17682	1
101	8173	1
101	12889	1
101	3711	1
101	14068	1
101	17162	1
101	4761	1
102	6029	1
102	12405	1
102	9292	1
102	7392	1
102	18503	1
103	15623	1
103	14309	1
103	1274	1
103	15583	1
103	5813	1
104	17267	1
104	6559	1
104	2868	1
104	297	1
104	14629	1
105	13442	1
105	6811	1
105	18313	1
105	2807	1
106	5541	1
106	7084	1
106	9888	1
106	18329	1
107	4157	1
108	1966	1
108	17173	1
108	784	1
108	13700	1
108	19642	1
109	299	1
109	8388	1
109	10727	1
111	14555	1
111	17392	1
111	12131	1
111	9841	1
112	13249	1
112	7330	1
113	15997	1
113	18429	1
113	17870	1
114	3038	1
114	1911	1
114	7970	1
115	12696	1
115	8548	1
116	1001	1
116	7755	1
119	17855	1
119	3194	1
119	1075	1
120	13734	1
121	15823	1
121	12831	1
122	16136	1
122	6863	1
122	304	1
124	6858	1
125	11210	1
125	5465	1
125	10822	1
125	10375	1
126	10093	1
126	16335	1
126	7131	1
127	12832	1
127	7964	1
127	4807	1
127	11174	1
128	1343	1
129	1229	1
129	583	1
129	7968	1
129	3248	1
130	200	1
130	3910	1
130	5997	1
131	19455	1
132	19702	1
132	10417	1
133	9526	1
133	13439	1
133	7054	1
133	3517	1
134	12879	1
136	17532	1
136	18197	1
137	12185	1
139	1318	1
139	8150	1
139	4124	1
141	2656	1
141	16328	1
141	12910	1
142	12995	1
143	2448	1
143	16907	1
144	7207	1
145	11567	1
146	3998	1
146	2184	1
147	14714	1
147	14531	1
148	17265	1
149	7483	1
149	15619	1
149	19366	1
149	9549	1
150	8562	1
150	16113	1
150	8530	1
150	7078	1
150	12185	1
151	14386	1
151	17267	1
151	15944	1
151	13901	1
152	6841	1
153	16724	1
153	9282	1
154	4569	1
155	3419	1
155	13909	1
155	5773	1
155	7730	1
156	2936	1
156	14085	1
156	1377	1
157	1865	1
158	10223	1
158	15837	1
158	17019	1
158	1521	1
159	15371	1
160	3757	1
160	4099	1
163	18927	1
163	16956	1
163	6156	1
164	10408	1
164	15593	1
166	6288	1
166	15582	1
167	19633	1
167	11704	1
167	12530	1
167	13461	1
168	18696	1
168	12274	1
168	8791	1
168	14148	1
169	18842	1
170	16400	1
170	17096	1
170	4433	1
171	16814	1
171	6907	1
171	8514	1
172	19586	1
172	7621	1
172	8728	1
173	501	1
173	3474	1
174	19094	1
174	2144	1
175	3217	1
175	10903	1
175	7146	1
175	3873	1
176	18989	1
176	5559	1
176	16046	1
177	13143	1
177	14675	1
177	5451	1
177	12898	1
179	6449	1
179	15958	1
180	12937	1
180	5610	1
180	10322	1
180	13177	1
181	5786	1
181	19967	1
181	13046	1
182	10034	1
182	12733	1
182	2151	1
182	7455	1
182	18306	1
183	6704	1
183	15235	1
183	15078	1
183	14065	1
183	12599	1
184	19119	1
184	132	1
184	1077	1
185	6679	1
185	11463	1
185	12883	1
185	13778	1
186	8138	1
186	2282	1
186	469	1
187	12626	1
187	18131	1
187	9375	1
189	5696	1
189	19453	1
190	14521	1
190	12062	1
190	15539	1
191	19314	1
191	8198	1
192	251	1
193	19623	1
193	19522	1
194	19448	1
195	17176	1
195	11641	1
199	3685	1
200	13535	1
203	7069	1
203	13824	1
204	674	1
205	10163	1
205	14672	1
205	17827	1
205	6418	1
205	9597	1
205	7557	1
205	9935	1
205	8380	1
205	12664	1
205	17259	1
205	16174	1
205	5789	1
206	551	1
206	2704	1
207	6609	1
207	5644	1
208	13405	1
208	9425	1
209	8634	1
209	11687	1
209	4206	1
209	7949	1
209	9793	1
210	7003	1
210	5947	1
19735	1662	1
19735	17466	1
19735	2436	1
19735	3190	1
211	17044	1
211	7947	1
211	2444	1
211	9605	1
211	7973	1
211	7795	1
213	12800	1
213	18539	1
214	5109	1
214	14448	1
214	15556	1
215	15157	1
215	16434	1
216	13688	1
216	10352	1
216	19428	1
217	19046	1
217	16527	1
217	18217	1
218	17952	1
218	19555	1
219	10357	1
220	19181	1
220	18527	1
221	6192	1
221	11421	1
221	6275	1
222	12082	1
222	18430	1
223	4155	1
223	15149	1
225	5209	1
226	1901	1
226	19414	1
227	12983	1
227	12504	1
228	5415	1
228	12009	1
228	12031	1
228	6890	1
228	10554	1
228	8275	1
228	9834	1
228	2856	1
228	10775	1
229	8568	1
229	17046	1
229	19092	1
229	4712	1
230	2325	1
230	14801	1
231	7059	1
231	17499	1
231	5413	1
231	12863	1
232	17271	1
233	12378	1
233	11569	1
233	57	1
233	16120	1
233	1001	1
233	7449	1
233	4476	1
233	7155	1
233	17459	1
235	13527	1
236	2646	1
236	13400	1
237	11288	1
238	2676	1
239	10628	1
239	18325	1
239	7073	1
240	6839	1
240	422	1
240	6807	1
240	1226	1
240	1549	1
241	12264	1
241	19934	1
241	10643	1
241	5311	1
241	17524	1
242	17374	1
243	3970	1
244	7087	1
244	3283	1
244	4646	1
244	10906	1
244	6326	1
244	13088	1
244	11499	1
246	13180	1
246	5847	1
246	19000	1
246	3031	1
246	9802	1
246	13379	1
247	9656	1
247	16075	1
248	19031	1
249	15657	1
250	5284	1
250	10145	1
251	13864	1
251	4701	1
252	11122	1
252	3469	1
252	1597	1
252	1877	1
252	15046	1
252	17951	1
253	12915	1
253	929	1
253	1806	1
254	3838	1
254	17747	1
254	16821	1
254	6615	1
255	8546	1
255	1846	1
255	6682	1
255	5435	1
255	13582	1
256	1668	1
256	2162	1
257	14192	1
257	2793	1
257	58	1
257	5262	1
257	12910	1
257	15379	1
257	6575	1
19736	15221	1
19736	4895	1
258	2483	1
258	12183	1
258	9381	1
258	14393	1
258	8740	1
259	12594	1
260	19642	1
260	642	1
261	17094	1
261	509	1
261	18697	1
261	9689	1
262	15636	1
263	5151	1
263	10400	1
