2	229	1
5	477	1
6	338	1
7	540	1
8	355	1
9	730	1
9	521	1
10	201	1
11	199	1
12	18	1
14	542	1
16	703	1
17	299	1
17	638	1
20	799	1
20	780	1
21	734	1
23	417	1
23	55	1
25	425	1
27	224	1
28	682	1
28	398	1
30	404	1
30	631	1
32	448	1
32	459	1
32	682	1
32	173	1
33	4	1
34	153	1
36	760	1
37	269	1
37	532	1
38	726	1
39	453	1
39	229	1
42	283	1
42	163	1
44	463	1
44	312	1
45	797	1
47	484	1
48	158	1
49	600	1
49	387	1
50	63	1
51	364	1
51	488	1
51	673	1
52	631	1
52	441	1
53	615	1
54	96	1
56	550	1
56	288	1
57	689	1
58	572	1
58	272	1
58	57	1
61	422	1
62	368	1
63	529	1
64	237	1
67	552	1
67	606	1
67	122	1
69	238	1
69	121	1
70	31	1
71	709	1
72	311	1
73	110	1
73	194	1
74	171	1
74	690	1
75	16	1
76	533	1
78	144	1
79	205	1
80	255	1
81	26	1
81	376	1
83	158	1
85	763	1
85	360	1
87	580	1
88	325	1
89	686	1
89	7	1
94	401	1
96	535	1
97	122	1
98	192	1
99	599	1
100	557	1
101	420	1
101	289	1
102	260	1
102	440	1
105	157	1
105	280	1
107	2	1
107	24	1
107	341	1
108	524	1
109	197	1
110	577	1
111	526	1
111	107	1
112	214	1
112	397	1
113	757	1
115	297	1
117	66	1
118	369	1
118	273	1
118	498	1
118	488	1
119	379	1
120	616	1
122	369	1
122	273	1
122	91	1
122	786	1
123	345	1
125	347	1
126	514	1
126	323	1
128	41	1
129	565	1
130	203	1
131	313	1
131	741	1
132	503	1
133	154	1
134	492	1
135	576	1
137	127	1
138	301	1
140	767	1
140	60	1
140	725	1
140	103	1
140	535	1
141	438	1
142	292	1
145	517	1
145	414	1
147	314	1
148	539	1
149	59	1
152	363	1
155	742	1
155	455	1
156	638	1
158	790	1
162	3	1
162	288	1
163	150	1
164	335	1
165	399	1
165	40	1
165	515	1
166	392	1
167	312	1
167	371	1
167	349	1
168	441	1
170	517	1
172	755	1
174	528	1
176	290	1
178	561	1
180	226	1
181	637	1
184	387	1
188	30	1
189	240	1
190	388	1
190	733	1
191	490	1
193	132	1
193	41	1
194	278	1
195	118	1
196	294	1
197	564	1
197	608	1
198	794	1
199	159	1
200	149	1
200	411	1
201	515	1
202	5	1
202	707	1
202	256	1
203	84	1
203	354	1
208	584	1
209	767	1
209	328	1
211	271	1
211	143	1
214	316	1
214	350	1
216	163	1
216	122	1
217	216	1
218	329	1
220	213	1
220	677	1
220	14	1
222	151	1
223	133	1
226	730	1
227	183	1
228	110	1
228	690	1
228	215	1
228	317	1
229	353	1
229	786	1
229	118	1
230	468	1
231	715	1
231	185	1
233	209	1
234	693	1
234	281	1
235	56	1
236	46	1
236	439	1
237	331	1
241	653	1
244	604	1
244	177	1
244	289	1
244	657	1
245	65	1
245	311	1
246	148	1
249	359	1
250	578	1
251	92	1
252	85	1
253	585	1
254	202	1
254	375	1
255	646	1
255	87	1
260	457	1
261	136	1
262	671	1
263	554	1
264	501	1
265	530	1
265	617	1
266	374	1
266	46	1
267	121	1
267	485	1
269	688	1
269	253	1
269	256	1
270	535	1
270	206	1
271	259	1
272	327	1
273	182	1
273	569	1
275	87	1
276	433	1
277	565	1
280	272	1
287	782	1
288	257	1
288	790	1
290	481	1
291	379	1
294	447	1
296	735	1
296	541	1
297	114	1
297	149	1
299	89	1
300	680	1
304	111	1
304	104	1
307	641	1
308	318	1
309	302	1
309	567	1
309	5	1
309	501	1
310	501	1
310	622	1
311	616	1
312	631	1
313	160	1
313	532	1
313	147	1
315	424	1
315	175	1
316	51	1
316	208	1
316	177	1
317	204	1
318	454	1
319	367	1
319	447	1
319	353	1
319	381	1
319	318	1
319	246	1
320	360	1
320	462	1
320	490	1
321	153	1
322	463	1
323	190	1
324	296	1
325	382	1
325	698	1
325	383	1
327	149	1
328	504	1
330	306	1
330	402	1
330	172	1
333	184	1
334	480	1
334	483	1
337	719	1
339	434	1
339	755	1
340	416	1
340	551	1
340	334	1
341	793	1
343	412	1
344	577	1
345	638	1
346	1	1
346	267	1
348	181	1
348	301	1
349	312	1
349	555	1
350	484	1
351	749	1
354	646	1
356	181	1
357	169	1
358	672	1
358	431	1
360	319	1
360	358	1
361	403	1
361	344	1
362	618	1
363	306	1
363	83	1
364	570	1
365	476	1
367	544	1
371	18	1
371	225	1
372	393	1
373	2	1
375	759	1
376	778	1
377	486	1
378	684	1
379	293	1
380	703	1
381	351	1
382	300	1
382	70	1
386	268	1
387	688	1
387	474	1
387	788	1
387	96	1
389	683	1
390	505	1
392	69	1
393	455	1
394	22	1
394	597	1
396	415	1
397	461	1
398	219	1
398	328	1
399	685	1
399	520	1
400	303	1
401	493	1
405	796	1
406	227	1
406	666	1
407	766	1
408	386	1
409	442	1
409	487	1
410	187	1
414	543	1
420	567	1
421	688	1
424	746	1
425	357	1
425	556	1
426	312	1
427	577	1
427	709	1
428	243	1
430	386	1
431	223	1
432	441	1
433	402	1
433	298	1
433	299	1
433	698	1
435	182	1
439	282	1
441	49	1
443	301	1
443	44	1
444	540	1
444	666	1
444	175	1
445	738	1
446	652	1
447	306	1
447	107	1
447	470	1
448	685	1
449	648	1
449	146	1
450	423	1
450	13	1
451	776	1
453	522	1
455	122	1
455	680	1
456	592	1
456	657	1
457	517	1
457	430	1
458	332	1
459	181	1
460	209	1
461	785	1
462	182	1
463	752	1
464	239	1
465	633	1
466	228	1
466	413	1
468	366	1
468	790	1
469	481	1
470	500	1
471	342	1
471	186	1
472	75	1
473	679	1
473	609	1
473	541	1
475	82	1
476	562	1
478	348	1
479	95	1
479	759	1
480	349	1
480	61	1
481	573	1
481	249	1
484	131	1
489	370	1
491	363	1
493	741	1
493	202	1
494	746	1
494	666	1
495	802	1
496	279	1
499	352	1
499	38	1
500	138	1
500	663	1
502	34	1
503	754	1
504	266	1
505	59	1
505	209	1
506	654	1
507	498	1
507	455	1
507	642	1
507	203	1
508	399	1
509	468	1
509	161	1
509	642	1
511	413	1
511	43	1
512	731	1
513	248	1
514	602	1
515	124	1
518	759	1
519	93	1
522	179	1
523	617	1
523	598	1
524	395	1
526	560	1
526	793	1
527	278	1
530	729	1
530	746	1
531	391	1
531	497	1
532	268	1
532	726	1
532	461	1
533	247	1
534	693	1
535	418	1
536	765	1
536	516	1
536	662	1
536	331	1
537	96	1
538	429	1
539	95	1
541	577	1
541	654	1
543	157	1
544	118	1
544	226	1
546	5	1
547	579	1
548	267	1
548	449	1
549	525	1
551	30	1
552	728	1
553	537	1
553	298	1
555	404	1
556	671	1
558	734	1
559	65	1
561	280	1
563	230	1
564	387	1
566	263	1
567	449	1
568	434	1
569	360	1
569	133	1
571	284	1
571	250	1
572	258	1
573	467	1
575	523	1
576	580	1
577	727	1
577	417	1
579	452	1
579	451	1
580	231	1
581	390	1
582	105	1
583	574	1
584	232	1
585	396	1
585	121	1
585	147	1
586	777	1
587	182	1
587	667	1
587	273	1
588	79	1
589	285	1
590	469	1
590	678	1
590	346	1
591	556	1
592	29	1
593	150	1
594	315	1
595	205	1
596	743	1
597	213	1
597	413	1
598	296	1
600	226	1
601	544	1
601	667	1
603	709	1
603	158	1
603	722	1
604	98	1
605	779	1
606	522	1
607	175	1
607	578	1
609	648	1
610	305	1
611	758	1
611	415	1
612	647	1
612	158	1
613	650	1
614	687	1
615	688	1
616	240	1
617	723	1
618	756	1
619	404	1
620	410	1
621	529	1
623	625	1
623	116	1
624	443	1
625	116	1
625	205	1
625	336	1
626	11	1
627	473	1
627	732	1
628	80	1
628	270	1
629	291	1
630	113	1
632	379	1
633	652	1
634	771	1
635	88	1
636	198	1
637	201	1
638	104	1
639	786	1
639	803	1
640	482	1
642	676	1
642	462	1
642	477	1
643	799	1
643	658	1
644	18	1
645	756	1
645	720	1
646	138	1
647	683	1
649	682	1
650	253	1
651	759	1
655	295	1
656	670	1
656	221	1
657	437	1
657	665	1
658	613	1
658	800	1
659	666	1
660	772	1
660	678	1
661	589	1
662	318	1
663	68	1
664	287	1
664	100	1
667	235	1
668	269	1
669	313	1
669	524	1
670	435	1
670	235	1
672	499	1
674	658	1
674	696	1
674	390	1
675	394	1
676	750	1
676	419	1
678	800	1
679	526	1
679	75	1
680	755	1
680	522	1
681	335	1
683	16	1
683	348	1
684	428	1
684	775	1
684	635	1
685	286	1
685	157	1
686	472	1
687	151	1
687	646	1
689	741	1
689	238	1
692	86	1
692	521	1
692	576	1
693	501	1
694	460	1
695	105	1
696	314	1
697	205	1
699	295	1
699	86	1
700	739	1
700	550	1
700	654	1
701	90	1
701	268	1
701	299	1
702	795	1
702	242	1
703	151	1
703	572	1
703	789	1
705	577	1
705	599	1
705	39	1
707	308	1
707	247	1
707	396	1
707	97	1
707	385	1
710	291	1
710	761	1
711	610	1
712	704	1
713	317	1
714	507	1
716	339	1
716	545	1
717	15	1
718	721	1
719	464	1
722	106	1
723	231	1
724	740	1
724	233	1
725	733	1
727	792	1
730	17	1
731	737	1
731	510	1
732	344	1
734	93	1
735	599	1
736	331	1
736	408	1
741	542	1
741	745	1
743	494	1
743	736	1
744	84	1
744	183	1
747	638	1
747	240	1
747	326	1
748	658	1
749	19	1
751	458	1
754	776	1
754	628	1
754	582	1
755	793	1
758	20	1
760	140	1
762	465	1
763	706	1
764	356	1
764	769	1
764	364	1
765	753	1
766	113	1
767	323	1
768	271	1
769	611	1
770	781	1
771	207	1
771	85	1
772	431	1
773	35	1
773	210	1
773	687	1
774	339	1
775	212	1
776	708	1
779	274	1
780	415	1
781	464	1
782	657	1
783	701	1
783	217	1
784	296	1
784	154	1
784	507	1
784	523	1
786	344	1
786	706	1
787	139	1
791	77	1
792	705	1
795	436	1
797	71	1
797	158	1
798	692	1
800	747	1
800	691	1
801	792	1
801	235	1
802	384	1
802	177	1
803	196	1
